id_discharge,target,formula_discharge
mp-1379411,512.4677956853506,YMoO3
mp-771393,134.2290843205086,Na3FeBAsO7
mp-1331382,67.38153425671773,Y2V3O9
mp-770765,65.31835399592107,Na3MnBAsO7
mp-1047195,836.93626574887,YV(WO4)2
mp-1019,45.18577883301745,YNi2
mp-1042176,445.18837895631776,YV(WO4)2
mp-1154662,80.65065773360858,Y2Si3(SnO4)3
mp-1259975,26.589337335430525,Y8Cu3(SiSe7)3
mp-568638,79.29495082554801,Y3CuSiSe7
mp-1045534,388.2056099066425,Y(NiO2)2
mp-1396182,270.73133944234644,Y2Cr3O9
mp-1328802,103.93586142604984,Y4(Mo2O7)3
mp-1223635,18.935647781547207,KMn8O16
mp-757832,4.1903595437260295,KMn6O12
mp-1003316,24.90574335098719,KMn4O8
mp-1080245,16.03049147379483,KMn2O4
mp-1157332,92.07202934344603,Y2V3(SiO4)3
mp-18725,583.2716970664296,YCrO3
mp-1042631,441.4643757724498,YTi(WO4)2
mp-1047532,839.7510055121824,YTi(WO4)2
mp-1330191,49.224465058009336,Y2Cu3(WO4)6
mp-17192,143.46395456820142,YCu(WO4)2
mp-1045465,243.11547640424655,Y(TiS2)2
mp-1388393,367.0892966805116,YCr2O4
mp-998896,4436.706814913883,YC
mp-1408959,371.4706575842852,Y(FeO2)2
mp-1412720,284.99242750298436,Y(SnO2)2
mp-1401965,932.9599088386852,YWO3
mp-18770,2332.5712725127587,YCrO3
mp-1323899,927.402097175436,Y2W2O7
mp-1387900,1028.6949578142242,YCrO3
mp-1375712,315.9568843504806,YWO3
mp-1336975,346.3827852192489,YCrO3
mp-772200,121.253403481226,Na6Fe2As(CO4)4
mp-1402304,1932.3869357459305,YWO3
mp-1157227,84.39357335718398,Y2Si3(WO4)3
mp-1042613,429.3492183386814,YW3O8
mp-1385591,360.6605219090655,YMn2O4
mp-1163922,94.80530558621314,Y2Ti3(SiO4)3
mp-19385,114.13809975904958,YMnO3
mp-1045482,384.78736383663687,Y(CoO2)2
mp-1398091,328.6757732109858,Y(WO2)2
mp-1154524,92.26550558429284,Y2Mn3(SiO4)3
mp-1111315,539.0386884398923,Na2TiAgF6
mp-4355,188.9822032622527,YTiO3
mp-1210177,93.8973956529202,NaMn3Ag(PO4)3
mp-772153,135.406140875443,Na3CuAsCO7
mp-755361,133.0942130781871,Na3VBAsO7
mp-770940,68.113709186854,Na3NiAsCO7
mp-34278,19.61155891511662,K(WO3)6
mp-757494,4.904476157936758,K(WO3)4
mp-1178157,9.722500167019437,K(WO3)3
mp-772415,66.52110508891772,Na2FeAsCO7
mp-771144,66.2443489504884,Na3FeAsCO7
mp-850884,122.46164766441696,Na6Mn2As(CO4)4
mp-773119,132.97380478614193,Na2MnAsCO7
mp-771035,64.9346550366272,Na3MnAsCO7
mp-772664,137.77102451678232,Na2CoAsCO7
mp-773177,67.30083652271301,Na3CoAsCO7
mp-768598,70.39611647097281,Na2NiCSO7
mp-780565,130.8603347193066,Na6Cu2C4SO16
mp-772101,70.58392296851764,Na3MnSiCO7
mp-1176404,138.36336818955286,Na2CuCSO7
mp-772726,137.82962145259663,Na3CuCSO7
mp-770525,124.7382286300961,Na6Mn2C4SO16
mp-781671,65.10157972816518,Na6Ni2As(CO4)4
mp-1411320,367.8847974888003,YV2O4
mp-1207729,296.9353693825317,YVO2
mp-771012,66.64313229012113,Na2VAsCO7
mp-771270,65.29145541866252,Na3VAsCO7
mp-780528,127.13510341678688,Na6Cr2C4SO16
mp-771013,71.31366771843422,Na3CrSiCO7
mp-771204,142.1392098726874,Na3FeSiCO7
mp-771824,263.8664105381599,Na2MnCSO7
mp-773178,132.07159981292773,Na2CrCSO7
mp-759323,35.40167517920259,Na5Fe2P2(CO7)2
mp-1006112,1355.5764220909682,Na3Co
mp-770988,146.34163446413194,Na2CoPCO7
mp-770948,70.61658892836145,Na3CoPCO7
mp-775934,65.7324699002585,Na5Cr2P(CO4)4
mp-770548,64.7621772978332,Na6Cr2P(CO4)4
mp-771954,67.13609457024619,Na2VCSO7
mp-850796,125.5512651085243,Na6V2C4SO16
mp-1176648,35.47859387022252,Na5Fe2P2(CO7)2
mp-770717,70.85533104314338,Na2VPCO7
mp-769592,137.1645367142491,Na3VPCO7
mp-769529,35.16648402122171,Na5Mn2P2(CO7)2
mp-1222418,503.0476919798935,NaFeCuS2
mp-560368,406.0463823708856,Na6Cu9(PO4)8
mp-1173562,89.89576060213834,NaV3Fe2CuO12
mp-773188,65.98867778876408,Na3MnBSO7
mp-767526,142.73677560610454,Na3CuPCO7
mp-767550,141.5462036800884,Na2TiPCO7
mp-776196,132.63530634354237,Na6Ni2C4SO16
mp-1176370,64.40678772066686,Na5Co2P(CO4)4
mp-770874,65.50173151385364,Na6Co2P(CO4)4
mp-768661,139.5471955240192,NaFeCSO7
mp-771138,67.65339465301355,Na2FeCSO7
mp-1220765,20.999826777246472,NaHf3(NCl)3
mp-769616,72.06333646074384,Na2CrPCO7
mp-769634,68.75920491545949,Na3CrPCO7
mp-1180113,219.24524323921196,NaVCu3Se4
mp-778206,130.89154669770537,Na4Fe2C4SO16
mp-21590,126.53515495298336,Na6Fe2C4SO16
mp-1176329,65.16331645274006,Na5Ni2P(CO4)4
mp-780894,66.6577143606011,Na6Ni2P(CO4)4
mp-3332,175.20220392764173,NaCrSe2
mp-559281,67.58592524762037,Na3Cr2(PS4)3
mp-7433,387.4320900956976,NaCuSe
mp-19367,202.28213255773392,NaCr(SiO3)2
mp-554777,138.8663401513793,NaCuPO4
mp-771169,135.0999372319745,Na2CrAsCO7
mp-768574,69.20357940017593,Na3MnBPO7
mp-771066,67.61581556318859,Na3CoBAsO7
mp-770795,137.0195719910007,Na3CuBSO7
mp-756274,141.72963738086327,Na3FeBPO7
mp-17876,119.7909004484659,NaMnAsO4
mp-756707,70.28082497065319,Na3VBPO7
mp-769542,64.57346299256383,Na5Cr2As(CO4)4
mp-770747,63.279221723485534,Na6Cr2As(CO4)4
mp-771495,64.45626780115228,Na6Co2As(CO4)4
mp-771041,146.07266312700455,Na3CoSiCO7
mp-772117,68.9933457380177,Na2CoCSO7
mp-780164,130.25613475778263,Na6Co2C4SO16
mp-772154,68.91978255635576,Na2VSiCO7
mp-770947,70.36485079215021,Na3VSiCO7
mp-21213,185.69009110600624,NaCr(GeO3)2
mp-1101707,72.09762195298781,Na5Ni2P2(CO7)2
mp-778673,64.68368598454977,Na4Fe2P(CO4)4
mp-780786,118.55062854314345,Na6Fe2P(CO4)4
mp-1238795,159.46278845125676,Na(CrS2)2
mp-637292,303.7829861455946,NaCrS2
mp-558418,366.3523388448711,NaCrF6
mp-1110571,645.2555538917183,Na3CrF6
mp-1210050,225.04229828801073,NaV4(CuO4)3
mp-23689,172.98020105187743,Na2CoH8(SO6)2
mp-557171,87.962064173722,Na2Cu(PO3)4
mp-573024,286.937745008115,Na2Cu5(Si2O7)2
mp-772553,190.6160237339426,Na2Ti3Cr(PO4)6
mp-761042,64.84377323152934,NaCu(PO3)3
mp-1040460,64.74552861631686,NaCr2P2O9
mp-556404,98.83099765576276,Na2MnPO4F
mp-1110567,580.1327855035025,Na3MoF6
mp-19280,130.97184756406978,NaCr3O8
mp-755611,136.57086344338427,NaCr2O4
mp-1522095,174.1890166518433,NaPrNb4O12
mp-1101673,64.48925293892786,NaCr2O4
mp-759090,77.75027793094702,NaCr2O4
mp-1518948,175.50157494190827,NaNdNb4O12
mp-1221421,80.7705619611821,Na(Nb3S4)2
mp-1101719,136.9016945557794,NaCr3O8
mp-766401,55.44646197370755,Na5Fe6(SiO3)12
mp-21867,16.59710853177803,NaFe(SiO3)2
mp-1013874,87.46129988151344,NaTi3P3O13
mp-17999,133.02024649335902,NaVF4
mp-1176410,36.52359941410366,Na2NiPCO7
mp-774778,36.34795628427139,Na5Ni2P2(CO7)2
mp-1221022,43.74268466329183,NaNb4(PO4)6
mp-1176390,35.32301936865366,Na2MnPCO7
mp-769465,35.342767019565585,Na5Mn2P2(CO7)2
mp-1011834,148.67446615589824,Na2CoP2O7
mp-774454,35.86521365787287,Na3Mn2P2(CO7)2
mp-1176395,35.51298619579485,Na2MnPCO7
mp-557638,84.02675740194653,NaMo2P3O13
mp-780530,142.21152194023938,Na2MnPCO7
mp-19261,137.7224179257546,Na3MnPCO7
mp-775862,137.5963718883061,NaCoPO4
mp-1221415,73.70748522579328,Na(Ti3Se4)2
mp-18435,76.64922795667012,NaMoP2O7
mp-1221142,12.610747147907189,NaP4(W3O11)4
mp-10225,604.1470497701976,NaVS2
mp-752810,79.31180594571204,NaVP2O7
mp-761044,124.07384583566174,NaNi2P3O10
mp-1205097,102.55962076170026,NaFe7(PO4)6
mp-1094125,67.24367899598508,NaNi2P2O9
mp-1238805,79.28294161085769,Na(CrS2)2
mp-1176765,34.900214978397074,Na5Mn2P2(CO7)2
mp-779752,63.901275015245496,Na5V2P(CO4)4
mp-778480,63.56571174238009,Na6V2P(CO4)4
mp-556822,70.30630391035376,Na2CuP2O7
mp-560242,166.97225138150773,NaMnF3
mp-505090,90.54893772978954,Na(CuO)2
mp-761050,151.5510197188111,Na7Cr4(PO4)6
mp-1079436,293.1165613869202,NaV(NF3)2
mp-1013797,133.47068242946773,Na3Ge3(MoO6)2
mp-1221437,60.026773946570536,Na(Nb3Te4)2
mp-1186037,1214.941927992102,Na3Fe
mp-7937,305.4634305532295,NaNbS2
mp-542864,143.17548868783334,Na2NiH12(SO7)2
mp-1199740,55.06662432638327,Na2Mo15Se19
mp-1120756,172.6983571603988,NaVF3
mp-761068,76.58609084384761,Na11Ti8(PO4)12
mp-1120790,206.1107827029284,Na2VF5
mp-1210001,216.98745367133523,NaTi4(CuO4)3
mp-1220892,210.6958222148917,NaTi3Nb(CuO4)3
mp-780462,124.0844842539821,Na6Mn2P(CO4)4
mp-758835,115.60307954330122,Na(Cu3O4)2
mp-7469,239.43452045173683,NaCuO
mp-772859,189.95170155002685,Na2Ti3Fe(PO4)6
mp-1176347,35.30094505211832,Na5Fe2P2(CO7)2
mp-754549,353.3967481536678,Na2CuO2
mp-1196197,207.95689078231,Na2MnH4(SO5)2
mp-1104133,69.65390158844995,Na(Mo3Se4)2
mp-578604,259.28158163372063,NaCrO2
mp-1186073,1381.22927720939,Na3Ni
mp-1105628,182.5729370737106,NaMn(GeO3)2
mp-760012,76.68916946948795,NaCr4O8
mp-1224118,61.079639522609575,Na17(Mo15S19)4
mp-1221035,237.76636233646332,Na7Cr4P9O32
mp-17461,80.89568430158567,NaTiP2O7
mp-6761,94.28913349647723,NaTi2(PO4)3
mp-761046,171.38771829698962,Na3Ti2(PO4)3
mp-1100440,517.3677921853025,NaScSn
mp-10224,610.3613312704434,NaVS2
mp-1012678,81.02799768130052,NaMo3P3O13
mp-6465,198.7623687676206,NaTi(SiO3)2
mp-19287,99.46793572364348,NaV(SiO3)2
mp-19291,121.25450190227632,NaVPO5
mp-1221323,134.38305403000143,Na3Mo4P5O24
mp-560780,141.45844376978516,Na4Ni3P4O15
mp-1094113,63.87076846854701,NaV2P2O9
mp-753672,137.89978223796425,NaFePO4
mp-17142,84.56630402310056,NaCrP2O7
mp-1220924,189.84231288233676,NaPrTi2O6
mp-769536,34.9069040648133,Na5Mn2P2(CO7)2
mp-562796,110.81536884189282,NaCoPO4
mp-1221553,79.91978025016171,Na3Mo15Se19
mp-562436,67.96019350251136,NaCoPO4
mp-1220907,155.80937873162642,NaSbWO7
mp-562546,139.0264147109964,Na4Co3P4O15
mp-541674,88.05125015572882,NaMo2(PO4)3
mp-505102,70.19260526070993,NaMo3P3O16
mp-7939,266.2673664632022,NaNbSe2
mp-1221482,14.882529120324357,Na2(NbSe2)3
mp-776294,141.04171947357727,NaNiPO4
mp-559036,42.65195153368217,NaMo2P3O13
mp-6467,139.21996292582742,Na2CuP2O7
mp-1013843,57.282543703467034,NaMo2P2O9
mp-1221427,94.94699653093554,Na(V3S4)2
mp-761052,165.09666884290803,Na2Ni3(P2O7)2
mp-1120777,619.03777386581,NaTiF3
mp-757403,265.61530344365434,Na7Cu7O13
mp-760829,45.875106824235544,Na(CuO)2
mp-22614,181.4274093233544,NaFe(GeO3)2
mp-754835,146.73170173877963,Na6CuO4
mp-4541,920.5041396460786,NaCuO2
mp-558048,91.0082087622658,NaV(GeO3)2
mp-578606,1055.1092340804075,NaCuO2
mp-759981,59.8302487698185,NaCu(PO3)3
mp-19844,28.55152250486261,Na(FeSb3)4
mp-1221294,273.36460953071634,Na3Cr2(PO4)3
mp-1221460,68.00815677448685,Na2(NbS2)3
mp-1221017,151.72536709092483,NaNbWO7
mp-19349,200.8331948573558,NaMn(SiO3)2
mp-976923,757.4578672166982,NaReO3
mp-560506,78.9361558755036,NaTiP2O7
mp-18245,142.08605633257892,NaCoPO4
mp-759675,120.55560661411282,NaCo2P3O10
mp-1368703,148.67445502623613,Na2CoP2O7
mp-1076642,845.2492869705401,NaCrO3
mp-622295,65.67372439377885,NaMo(PO4)2
mp-683773,20.248353236257532,NaCoPO4
mp-1176399,142.03960445477705,Na2FePCO7
mp-22135,140.4976690403155,Na3FePCO7
mp-982595,1287.6779424546596,Na3Re
mp-1220910,153.18455449581108,NaTaWO7
mp-1221416,71.39321675908938,Na(Nb3Se4)2
mp-999454,609.9840668246902,NaVS2
mp-754850,595.2357153721041,NaTiS2
mp-752947,598.3155934833118,NaTiS2
mp-578610,882.3250343204859,NaMoO2
mp-761066,291.76039966005555,NaNiPO4
mp-19482,66.47629943863058,Na2V(PO4)2
mp-21966,46.87619412682595,NaNi4(PO4)3
mp-17479,81.89119787844386,NaVP2O7
mp-1012791,88.45150688988676,NaV3P3O13
mp-752506,160.38678986768514,NaFeP2O7
mp-775855,128.80843464793804,NaMnPO4
mp-1012742,91.07757324563433,NaMn3P3O13
mp-558822,32.61111407077689,Na2Fe3(PO4)3
mp-19359,254.41765622122423,NaFeO2
mp-753049,385.11638705733026,NaNi5O6
mp-21036,486.48162337244094,NaMnO2
mp-38257,137.09753492940578,Na3(WO3)4
mp-1016152,234.1991875853908,NaMnO2
mp-28262,78.98366925938409,Na5MnO4
mp-776557,268.42688728531886,Na3V2(PO4)3
mp-7002,1014.2892309824048,NaTiO2
mp-1016155,63.975670995471894,NaMn4O8
mp-18957,184.5497748243641,NaMnO2
mp-1221440,93.73954554607994,Na(WO3)2
mp-757849,22.71906058994805,Na3(WO3)4
mp-19470,374.2674450237053,Na4Ni7(PO4)6
mp-764111,64.53959656647991,NaFe(PO3)3
mp-18774,82.80505440000212,NaFeP2O7
mp-760911,117.52714898650768,NaVPO5
mp-778858,358.2618015698769,Na6Mn3(PO4)4
mp-760035,218.13533144160155,Na3Ni2O5
mp-760263,536.2430291135925,Na8Fe7(PO4)8
mp-752558,1412.816339360094,Na2NiO2
mp-761067,63.26438648468181,NaMn(PO3)3
mp-760267,71.60766249889843,Na5(NiO2)9
mp-19149,120.48432154609768,NaNiO2
mp-759512,286.5383229301948,NaNi3O4
mp-753301,88.72781288358489,Na4(NiO2)5
mp-1099034,65.63007348806708,NaMn2P2O9
mp-1210501,63.033466983412325,Na2Mn3(PO4)3
mp-759691,74.12378501811934,Na(FeO2)2
mp-1101661,1029.9297811203285,NaCoO2
mp-554790,203.5963128082538,Na4Ni5(P3O11)2
mp-759875,131.58268349702527,Na3Fe2(PO4)3
mp-556984,271.48339635731793,Na3Fe2(PO4)3
mp-18493,87.57320960698961,Na4Fe2(PO4)3
mp-746030,133.24100669492876,NaFePO4
mp-1203835,135.1073313435295,Na4Fe3P4O15
mp-759974,283.34069038835315,NaFe5O8
mp-774174,151.56642077699505,NaMn2O4
mp-761085,488.3818712998532,Na9Mn21O40
mp-1101666,69.43774748444771,NaFe5O8
mp-759473,249.6431621615087,Na5Ti3O8
mp-757528,4.205368126810834,Na11(WO3)13
mp-759333,263.8971426405739,Na7Ti11O24
mp-1029407,409.415629521086,NaCrN2
mp-1190392,168.42723749527167,Na3Ti6O13
mp-542710,74.88896153343573,NaMn2O4
mp-1221066,1030.2267597001487,NaCoO2
mp-21996,39.84777751665162,Na5NiO4
mp-1220949,235.3789685780246,Na7Fe4P9O32
mp-559354,170.809157769997,NaNbO3
mp-19226,137.9473104903072,NaFePO4
mp-557716,29.693900427014544,NaNi(PO3)3
mp-558049,41.16816564445155,Na2V3P2O13
mp-763899,104.57562538110706,NaVPO5
mp-16381,47.60981372121561,NaMn6P7O24
mp-556540,193.84490894884615,Na3Fe3(PO4)4
mp-1040459,88.99247914321487,NaFe3P3O13
mp-1192230,169.27182330714902,NaMnP2O7
mp-17967,133.77812638254585,NaMnPO4
mp-27569,479.607212255652,Na14Mn2O9
mp-553997,140.78192760326246,Na2Mn(PO3)5
mp-760204,6.952429436560416,Na8(NiO2)9
mp-18999,215.59187924754764,NaMn7O12
mp-1198166,141.69957943647964,Na2MnP2O7
mp-532334,6.0480426248874695,Na(WO3)8
mp-1176449,62.50485261375413,Na(FeO2)2
mp-971633,274.93737957570755,NaFeO2
mp-867955,54.18016084528206,Na2Nb3O6
mp-3744,163.54479295423013,NaNbO2
mp-28649,181.0241121452347,NaTi8O13
mp-19427,151.53822131361943,Na7(CoO3)2
mp-760372,39.2602986451763,Na5Ti12O24
mp-1045636,747.9201409457883,Mg2Ti9O13
mp-1003484,145.78195504186812,MgMn4O8
mp-1080243,396.3529485537489,MgMnO2
mp-27510,279.21196569028234,MgMn2O4
mp-1003856,264.9686709461909,MgMnO2
mp-1374666,161.05913373773924,Mg(FeO2)2
mp-1401213,137.3963107017094,MgTi2O4
mp-1396333,248.38738247982764,MgTiO2
mp-1233721,430.8182337671795,MgV6O11F
mp-1233617,40.41235261006924,MgTi8O16
mp-545348,307.51765735463226,MgVO3
mp-27872,285.58847699566996,MgTi2O4
mp-1351530,71.55623263627193,MgTi2O4
mp-1233165,137.8132407228131,Mg(Mo3O8)2
mp-1046644,140.28779730645667,MgMo3O8
mp-19139,274.61166413680127,Mg2Mo3O8
mp-1301572,303.9962038464918,MgMn2O4
mp-1044622,95.25104494151974,MgTi2O4
mp-1040921,93.24099129654977,MgMn2O4
mp-773444,159.40464393663817,MgV3O7
mp-19003,418.1580100604247,MgV2O5
mp-1023608,3481.813843264619,Mg15Ti
mp-1041375,258.819717816378,MgV4O9
mp-1235259,95.95712662658272,LiTb4Al2(FeO6)2
mp-1185307,818.1548397372413,LiAl2Cu
mp-1047709,315.020355116178,MgV2O4
mp-1388711,146.63502826824035,MgV4O8
mp-18900,282.27466887380774,MgV2O4
mp-1045970,695.0850548407166,Mg2V9O13
mp-1395869,136.57542587051412,MgV2O4
mp-1392653,245.43665533722503,MgVO2
mp-1333917,70.9821562596816,MgV2O4
mp-1042943,190.73493322701884,MgV4O6
mp-1411095,456.24674707762784,MgV2O5
mp-30545,295.33007020822845,Mg2VO4
mp-1048900,141.8586838974888,MgV2O4
mp-1094341,281.9904822048303,MgTi
mp-1234451,34.94799913745152,MgV8O16
mp-1078548,3560.274652959123,Mg7Ti
mp-1041014,94.23802512429609,MgV2O4
mp-1008911,817.9181986211698,LiMnAs
mp-1236593,328.3908591960602,LiTaNb(AgO3)2
mp-1370061,223.4430995432305,MgVO3
mp-772133,75.28794264335905,Li2VAsCO7
mp-1040943,94.29612341019134,MgV2O4
mp-771037,75.7126215302877,Li3MnBAsO7
mp-771029,154.7050945441111,Li3FeBAsO7
mp-21471,25.356852497328195,LiFeAs
mp-27186,153.15633420955675,MgVO3
mp-1233879,181.8157781440476,MgMn6(OF2)4
mp-1376216,155.04869984526863,MgV2O4
mp-1234032,161.32519788089385,MgFe8(O7F)2
mp-1233597,373.00776553864944,MgMn6O5F7
mp-1339741,140.57535160213848,MgV2O4
mp-1016265,1006.6713454289282,Mg7Ti
mp-1185639,3702.4039195045007,Mg149Ti
mp-18878,332.5608364689953,LiFeAs2O7
mp-768589,156.58871378641217,Li3CuAsCO7
mp-773176,76.32383991420592,Li2CrAsCO7
mp-1234292,38.28278427871098,MgV8(OF)8
mp-1236222,100.06554828237252,LiCu2B2H8(ClO4)2
mp-755460,103.71059407929808,Li2AlVO4
mp-531949,6.120670584878581,Li23(MnAs)20
mp-1233159,38.07474428237685,MgV8(OF)8
mp-1236152,746.7222166900727,LiCuAuO2
mp-1235646,68.32297571892352,LiHo2Ag2(WO4)4
mp-770625,312.4183018519646,Li4Al3Cr3(SbO8)2
mp-17387,116.65089366734928,LiVAsO5
mp-29868,654.9172372074567,LiAuC2
mp-771151,74.83978410429016,Li2MnAsCO7
mp-771034,73.72567736989237,Li3MnAsCO7
mp-30404,614.6142501388293,Li2SbAu
mp-20052,130.5601477017995,LiMnAsO4
mp-1233266,324.7670983488697,MgMn8O13F3
mp-1233714,35.115954995839445,MgFe8(OF)8
mp-20046,139.82008984285193,LiCoAsO4
mp-756423,602.5451287395923,Li2Co3BiO8
mp-757046,80.17529341160558,Li3MnBPO7
mp-1235925,187.60899830387913,LiBi3PbWClO8
mp-1233175,156.55906397607583,MgFe8(O7F)2
mp-756081,186.14966278521777,LiCoBO3
mp-1177143,42.601637893836816,Li5Co4(BO3)4
mp-771172,46.82396755884486,Li5Cu4(BO3)4
mp-1235052,147.21070007062582,LiAl2V4O8
mp-22243,144.3951963682057,LiNiAsO4
mp-1233959,242.8434045877027,MgFe10O9F11
mp-542008,134.5006716770674,Li3Fe2(AsO4)3
mp-1177164,56.86497817850489,Li4VAs2O9
mp-770194,96.18337433086558,Li3Ti(BO3)2
mp-754909,572.1875332139003,LiVBO4
mp-559893,204.1680249933644,LiBi(PdO2)2
mp-1236198,156.1209130544697,LiSm3Bi(Ru2O7)2
mp-630234,165.79715777625483,Li2Ti3(BiO3)4
mp-760261,71.10560477292434,Li3Cr(BO3)2
mp-1211195,140.66894433909596,LiBi(WO4)2
mp-768575,162.47009732721105,Li3VBPO7
mp-771027,75.11560094363307,Li2FeAsCO7
mp-770939,76.13682355185986,Li3FeAsCO7
mp-758282,95.05085792870878,Li4Cr3(CO3)6
mp-780426,152.80582158369992,Li6Co2C4SO16
mp-768173,106.20001066584746,Li2Al2FeO6
mp-770727,106.33907978011064,Li3Al2FeO6
mp-1235128,72.02048541592026,LiV2Bi2(PbO5)2
mp-756319,163.57724312742573,Li3FeBPO7
mp-1177171,434.3174529350072,Li5V3Bi2(PO4)6
mp-755271,42.885607695192746,LiNiBO3
mp-1235090,89.79452461027903,LiCu4H8(CO5)2
mp-770598,109.45943448647756,Li2CoH8(CO5)2
mp-756548,121.9906583958837,LiV5(BO5)2
mp-25456,167.17337180957594,Li2CuPCO7
mp-778018,29.264201130670067,LiCrB3(HO3)3
mp-765400,136.2904571551113,Li3Cr(CO3)3
mp-769201,75.88503744672302,LiCuHCO4
mp-771969,161.59892088661124,Li2CuCSO7
mp-768607,74.93271696739271,Li2CrCSO7
mp-770822,163.57399558521925,Li3FeSiCO7
mp-1234620,129.60005998612334,MgFe10(O4F)4
mp-771916,222.63830823538245,Li2NiH8(CO5)2
mp-770604,216.00330313783195,Li2CoH8(CO5)2
mp-776454,37.34938529210546,Li9Cr4C8(SO16)2
mp-780401,153.8999676640775,Li6Cu2C4SO16
mp-776423,155.67076011114764,Li6Ni2C4SO16
mp-770901,149.14843361773208,LiFeCSO7
mp-771011,152.38558259528384,Li2FeCSO7
mp-753899,114.10225345480556,LiFe(CO3)2
mp-753230,90.91929144949351,LiFe(CO3)2
mp-1568135,173.23125255852557,Li2Fe(CO3)2
mp-1178348,82.47166644251965,Li2Cu2C2O7
mp-753403,80.94452004440339,LiCu2(CO3)2
mp-570512,51.48093595488128,LiWCl6
mp-752834,94.07699041230616,LiCr(CO3)2
mp-753778,166.48563636162598,Li2Cr(CO3)2
mp-25454,164.58307037619264,Li2CoPCO7
mp-25458,82.03290510396877,Li3CoPCO7
mp-754499,148.09194651011393,LiMnCSO7
mp-780526,74.31611488526828,Li2MnCSO7
mp-25398,151.67234485360035,Li2PWCO7
mp-758997,244.41543331142296,LiCuCO3
mp-762511,137.32096497762697,LiFe2C2O7
mp-771145,80.15961999777885,Li2NiCSO7
mp-757644,80.13720082221533,Li2Fe2C2O7
mp-16271,561.6887778338929,Li2CdSb
mp-766019,91.90589460846412,Li2Ni(CO3)2
mp-758427,40.745262703856575,Li2Cu3(CO3)3
mp-771387,145.87153032860655,Li6Mn2C4SO16
mp-759711,53.0978152422286,LiCuCO3
mp-1176763,127.94049732211188,LiFe2(CO3)3
mp-1178002,128.85159877506936,Li2Fe2(CO3)3
mp-765153,37.026126259475966,Li5Fe(CO3)4
mp-849784,91.0258437746611,LiFe2C2O7
mp-759155,141.02916814309577,Li2Fe2C2O7
mp-776436,148.19492745447383,Li6V2C4SO16
mp-770599,149.59768552143697,Li6Fe2C4SO16
mp-771972,78.10170827414467,Li2CoCSO7
mp-772668,163.10062360146495,Li3MnSiCO7
mp-25400,158.4506234367032,Li2TiPCO7
mp-25462,157.66158908674785,Li3TiPCO7
mp-1078503,394.81231580035114,LiTiNCl
mp-769581,647.6212512939758,Li4Mn3Cr2Co3O16
mp-1222745,314.49995936866503,Li2FeCl4
mp-760512,168.03242725804677,LiCuCO3
mp-1302307,126.18746043870075,Li2Fe2(CO3)3
mp-759758,80.62715396797334,Li2Ni(CO3)2
mp-1295192,113.18161832650594,LiMn(CO3)2
mp-776285,41.29843408604954,Li2CrPCO7
mp-1177167,79.70738243955194,Li5Cr2P2(CO7)2
mp-1210860,170.98042735445836,LiFeWClO4
mp-758505,26.466619503015632,LiCu3(CO3)3
mp-757800,54.33560132088838,LiCuCO3
mp-755254,191.7959935395905,LiFe2(ClO)2
mp-561410,172.87324696773703,LiFeMoClO4
mp-766032,93.5964465543324,Li2Ni(CO3)2
mp-763588,93.31169664372491,LiFe(CO3)2
mp-759605,158.28810655024563,Li2Fe(CO3)2
mp-758178,41.74938586526134,Li2Cu3(CO3)3
mp-760509,80.76463388721314,LiCuCO3
mp-764236,68.51173322783566,Li2MnCO5
mp-752632,90.81349022073816,LiMn2(CO3)4
mp-765989,239.88750334805073,Li2Mn(CO3)2
mp-758508,39.57902331177073,LiFe(CO3)2
mp-759815,76.67031546394182,Li2Fe(CO3)2
mp-1236135,77.69481407700529,LiNb2Te4Cl10O
mp-757602,580.6969906527496,Li4Cr3Co(PO4)4
mp-775136,600.5739167951112,Li4Cr3Co3(TeO8)2
mp-758153,626.593130735067,Li4Cr3Co3(SbO8)2
mp-765004,57.18265652659776,Li3Fe2(CO4)2
mp-757609,58.064771771557304,Li2FeCO4
mp-770348,81.69400037937156,Li2VSiCO7
mp-768601,81.02402088449531,Li3VSiCO7
mp-763549,86.60147281107383,LiMn(CO3)2
mp-765973,83.37019399556567,Li2Mn(CO3)2
mp-1235326,177.94342163146842,LiMn9CdO10
mp-757257,598.1757145559529,Li4CrCo3(PO4)4
mp-776269,622.5372274826548,Li4Mn3Cr3(CoO8)2
mp-780494,865.4777399391553,Li10Mn3Cr3(CoO8)2
mp-758258,39.816839845438544,LiMn(CO3)2
mp-758761,38.6764129000149,Li3Mn2(CO3)4
mp-758129,668.4609676892035,Li4Mn2Cr3Co3O16
mp-780774,73.63330618288053,Li9Mn2(CO3)8
mp-765023,24.78181935223664,Li5Mn(CO3)4
mp-1235194,444.5623610887553,LiEu2CoO4
mp-771073,653.40816679584,Li4Mn3Co3(CuO8)2
mp-769624,621.7630965464293,Li3Co3CuO8
mp-753919,308.76742433709666,Li4Co3CuO8
mp-756337,306.1679489804446,Li2CoCu(PO4)2
mp-764926,72.16828425214034,Li5Co2Cu2(PO4)4
mp-755695,123.62924994568576,Li2CoGeO4
mp-759682,29.27895133025455,Li3Co2P2(O4F)2
mp-770624,29.413415521982255,Li2CoPO4F
mp-757730,121.46010563302656,Li2CoCO4
mp-758125,95.3416158012696,LiCo2C2O7
